586974.5641474143	3618922.5297133997	1	0
586974.9692739819	3618914.9164848817	1	0
586974.9692739819	3618914.9164848817	1	0
586977.4105510274	3618869.0394639475	1	0
586977.4105510274	3618869.0394639475	1	0
586978.5046223896	3618848.4893415505	1	0
586978.5046223896	3618848.4893415505	1	0
586978.5115117328	3618848.3895795876	1	0
586978.5194520252	3618848.2898948723	1	0
586978.5284404056	3618848.1902998025	1	0
586978.5384768741	3618848.0908048684	1	0
586978.5495595234	3618847.9914205605	1	0
586978.5616883533	3618847.8921592766	1	0
586978.574860503	3618847.7930305535	1	0
586978.5890759723	3618847.694045835	1	0
586978.604332854	3618847.5952165658	1	0
586978.6206282871	3618847.4965532357	1	0
586978.6379622715	3618847.398067289	1	0
586978.6563319461	3618847.299769216	1	0
586978.6757344501	3618847.2016695077	1	0
586978.6961697834	3618847.1037796075	1	0
586978.7176341312	3618847.006110006	1	0
586978.7401246326	3618846.9086721474	1	0
586978.7636393802	3618846.811476522	1	0
586978.788175513	3618846.7145336205	1	0
586978.8137320774	3618846.617853933	1	0
586978.8403052585	3618846.5214489037	1	0
586978.8678902881	3618846.425329023	1	0
586978.8964852588	3618846.3295047814	1	0
586978.926089217	3618846.233986669	1	0
586978.9566954868	3618846.1387861306	1	0
586978.9883031147	3618846.0439127022	1	0
586979.0209063785	3618845.9493768746	1	0
586979.054503371	3618845.8551900918	1	0
586979.0890912311	3618845.7613618905	1	0
586979.1246642368	3618845.667902761	1	0
586979.1612176197	3618845.574823194	1	0
586979.1987504261	3618845.48213368	1	0
586979.2372569339	3618845.389844709	1	0
586979.2767314212	3618845.297965818	1	0
586979.317171027	3618845.2065074975	1	0
586979.3585719364	3618845.1154802376	1	0
586979.4009284275	3618845.0248935753	1	0
586979.4442357318	3618844.934758001	1	0
586979.4884900348	3618844.8450820977	1	0
586979.5336856144	3618844.755879217	1	0
586979.5798167484	3618844.6671550805	1	0
586979.6268805759	3618844.5789220864	1	0
586979.6748694675	3618844.4911897713	1	0
586979.7237796085	3618844.4039667184	1	0
586979.7736052768	3618844.317263418	1	0
586979.8243407505	3618844.2310894066	1	0
586979.8759803073	3618844.145455175	1	0
586979.9285191791	3618844.0603683526	1	0
586979.9819497364	3618843.975840383	1	0
586980.0362676876	3618843.8918788964	1	0
586980.091466357	3618843.808492952	1	0
586980.1475400226	3618843.7256935174	1	0
586980.2044824855	3618843.643488222	1	0
586980.2622861164	3618843.5618875558	1	0
586980.3209456699	3618843.4809001023	1	0
586980.3804539936	3618843.4005339677	1	0
586980.4408058422	3618843.3207986886	1	0
586980.5019935863	3618843.241703325	1	0
586980.5640100734	3618843.163255983	1	0
586980.6268486278	3618843.0854666764	1	0
586980.6905035274	3618843.0083420807	1	0
586980.7549657123	3618842.9318922097	1	0
586980.8202299373	3618842.8561256463	1	0
586980.8862876194	3618842.781049543	1	0
586980.9531316059	3618842.706673437	1	0
586981.020755698	3618842.633004957	1	0
586981.0891503589	3618842.5600522095	1	0
586981.1583103435	3618842.487823301	1	0
586981.228226115	3618842.4163268143	1	0
586981.298890044	3618842.345569902	1	0
586981.3702959316	3618842.2755611474	1	0
586981.4424342411	3618842.2063077027	1	0
586981.5152978199	3618842.1378167206	1	0
586981.5888776081	3618842.070097261	1	0
586981.6631674068	3618842.003156	1	0
586981.7381562488	3618841.937000566	1	0
586981.8138379352	3618841.8716381127	1	0
586981.8902038829	3618841.807075792	1	0
586981.9672445552	3618841.7433202798	1	0
586982.0449523227	3618841.680380159	1	0
586982.1233186023	3618841.618261152	1	0
586982.2023343341	3618841.556970411	1	0
586982.2819904583	3618841.496514612	1	0
586982.3622783916	3618841.436901384	1	0
586982.4431895511	3618841.3781359727	1	0
586982.5247148769	3618841.3202250535	1	0
586982.6068457859	3618841.263176256	1	0
586982.6895722644	3618841.206994825	1	0
586982.7728852527	3618841.1516874367	1	0
586982.8567756908	3618841.097259813	1	0
586982.9412349956	3618841.0437191064	1	0
586983.0262531536	3618840.9910696084	1	0
586983.1118206279	3618840.9393184716	1	0
586983.197927882	3618840.8884695107	1	0
586983.2845658557	3618840.838531309	1	0
586983.3717245357	3618840.789506727	1	0
586983.4593943851	3618840.7414033944	1	0
586983.5475658672	3618840.694225126	1	0
586983.6362284916	3618840.64797669	1	0
586983.7253736751	3618840.602665716	1	0
586983.8149914043	3618840.5582950646	1	0
586983.905070235	3618840.5148695046	1	0
586983.9956015842	3618840.472394758	1	0
586984.0865749614	3618840.430875593	1	0
586984.1779803531	3618840.390316778	1	0
586984.2698077457	3618840.350721174	1	0
586984.3620461719	3618840.3120954568	1	0
586984.4546870487	3618840.2744424874	1	0
586984.5477179782	3618840.237767034	1	0
586984.6411313312	3618840.202071958	1	0
586984.7349147098	3618840.167362028	1	0
586984.8290576236	3618840.1336420113	1	0
586984.9235505359	3618840.10091477	1	0
586985.0183829563	3618840.069184118	1	0
586985.1135434406	3618840.0384538705	1	0
586985.2090224521	3618840.0087259347	1	0
586985.3048095005	3618839.980005079	1	0
586985.4008931415	3618839.9522941643	1	0
586985.4972638385	3618839.925596052	1	0
586985.5939091938	3618839.899912649	1	0
586985.6908206241	3618839.875250631	1	0
586985.7879847782	3618839.851608091	1	0
586985.8853930729	3618839.8289897973	1	0
586985.9830350177	3618839.8073986107	1	0
586986.0808982151	3618839.786836439	1	0
586986.1789721744	3618839.767305189	1	0
586986.2772464054	3618839.748806768	1	0
586986.3757104175	3618839.7313449914	1	0
586986.4743518131	3618839.7149208123	1	0
586986.5731610553	3618839.699534231	1	0
586986.6721276538	3618839.685190969	1	0
586986.7712382572	3618839.67188912	1	0
586986.8704842823	3618839.659631544	1	0
586986.969854285	3618839.648418241	1	0
586987.0693358677	3618839.638252073	1	0
586987.1689194934	3618839.629133993	1	0
586987.2685927646	3618839.6210640008	1	0
586987.3683461444	3618839.614044004	1	0
586987.4681681888	3618839.6080749566	1	0
586987.5680465	3618839.6031559044	1	0
586987.6679724948	3618839.599288755	1	0
586987.767932822	3618839.5964735085	1	0
586987.867916991	3618839.5947111184	1	0
586987.9679145114	3618839.5940015847	1	0
586988.0679139392	3618839.5943439538	1	0
586988.1679038303	3618839.5957391793	1	0
586988.2678736942	3618839.5981872613	1	0
586988.3678130405	3618839.601687246	1	0
586988.4677094715	3618839.6062391335	1	0
586988.5675524967	3618839.6118410164	1	0
586988.667330672	3618839.618495756	1	0
586988.7670335071	3618839.6261976296	1	0
586988.8666495578	3618839.634951406	1	0
586988.9661683338	3618839.6447513634	1	0
586989.0655783908	3618839.655599409	1	0
586989.164868285	3618839.667492681	1	0
586989.2640275257	3618839.6804311806	1	0
586989.3630456226	3618839.694412046	1	0
586989.4619111316	3618839.709434324	1	0
586989.5606126087	3618839.7254970605	1	0
586989.6591395633	3618839.742596441	1	0
586989.7574805515	3618839.760733419	1	0
586989.8556260364	3618839.77990418	1	0
586989.953564574	3618839.8001077706	1	0
586990.0512847202	3618839.821339422	1	0
586990.1487750309	3618839.843599134	1	0
586990.246026923	3618839.8668840462	1	0
586990.343027045	3618839.891192251	1	0
586990.439766814	3618839.9165189797	1	0
586990.5362338321	3618839.942863279	1	0
586990.6324195163	3618839.970221334	1	0
586990.7283114688	3618839.9985893304	1	0
586990.8238982456	3618840.027966314	1	0
586990.9191722171	3618840.0583475167	1	0
586991.0141200321	3618840.0897300774	1	0
586991.1087321537	3618840.1221101815	1	0
586991.2029990451	3618840.155484968	1	0
586991.2969092624	3618840.189849668	1	0
586991.3904513614	3618840.225199514	1	0
586991.4836177127	3618840.261533552	1	0
586991.5763949649	3618840.2988460595	1	0
586991.6687754886	3618840.337134176	1	0
586991.7607478397	3618840.3763912255	1	0
586991.8523015277	3618840.416614347	1	0
586991.943427016	3618840.457799726	1	0
586992.0341128604	3618840.499940687	1	0
586992.1243514316	3618840.543035322	1	0
586992.2141303318	3618840.587076002	1	0
586992.3034419315	3618840.6320598656	1	0
586992.3922747867	3618840.677982145	1	0
586992.4806193607	3618840.724836164	1	0
586992.5684642093	3618840.7726181084	1	0
586992.6558017032	3618840.8213203484	1	0
586992.742624213	3618840.870940977	1	0
586992.8289164798	3618840.921472364	1	0
586992.9146746891	3618840.972909742	1	0
586992.9998854892	3618841.025246435	1	0
586993.0845393436	3618841.078477674	1	0
586993.1686305301	3618841.1325958306	1	0
586993.2521456974	3618841.1875970894	1	0
586993.3350772159	3618841.2434733445	1	0
586993.4174174564	3618841.300221258	1	0
586993.4991549747	3618841.357831293	1	0
586993.5802821415	3618841.416298681	1	0
586993.6607875125	3618841.4756177003	1	0
586993.740665366	3618841.5357802445	1	0
586993.8199061649	3618841.5967805916	1	0
586993.8985003727	3618841.6586106354	1	0
586993.9764384525	3618841.7212651307	1	0
586994.053712775	3618841.7847374016	1	0
586994.1303157108	3618841.8490188653	1	0
586994.2062358158	3618841.914102846	1	0
586994.2814692752	3618841.9799826676	1	0
586994.3560027378	3618842.046650701	1	0
586994.4298304813	3618842.114099794	1	0
586994.5029467838	3618842.182321363	1	0
586994.5753382938	3618842.251310163	1	0
586994.6469992893	3618842.3210561806	1	0
586994.7179240482	3618842.39155274	1	0
586994.7881011264	3618842.462792688	1	0
586994.8575267093	3618842.5347669655	1	0
586994.9261893528	3618842.607467466	1	0
586994.9940814273	3618842.680887037	1	0
586995.0611991184	3618842.755017572	1	0
586995.1275309818	3618842.8298500115	1	0
586995.1930732029	3618842.9053772027	1	0
586995.2578181522	3618842.981589609	1	0
586995.3217543857	3618843.0584791237	1	0
586995.3848780887	3618843.136037641	1	0
586995.4471835392	3618843.2142561013	1	0
586995.5086612003	3618843.2931263978	1	0
586995.5693053501	3618843.3726394707	1	0
586995.6291083591	3618843.452786737	1	0
586995.6880664127	3618843.5335581833	1	0
586995.7461680667	3618843.614946657	1	0
586995.8034114139	3618843.6969416672	1	0
586995.8597888248	3618843.7795341546	1	0
586995.91529267	3618843.8627164895	1	0
586995.9699191349	3618843.9464786584	1	0
586996.0236605899	3618844.030810171	1	0
586996.0765113132	3618844.1157024438	1	0
586996.1284655826	3618844.201147848	1	0
586996.1795176761	3618844.287134939	1	0
586996.2296599643	3618844.37365418	1	0
586996.2788905399	3618844.460696035	1	0
586996.3272017734	3618844.5482519204	1	0
586996.3745898502	3618844.6363113457	1	0
586996.4210452335	3618844.7248647744	1	0
586996.4665698307	3618844.8139026696	1	0
586996.5111521976	3618844.903414541	1	0
586996.5547885196	3618844.993389898	1	0
586996.5974787967	3618845.0838211114	1	0
586996.6392134922	3618845.1746957833	1	0
586996.6799906986	3618845.2660053307	1	0
586996.7198008792	3618845.3577383095	1	0
586996.7586459415	3618845.449885183	1	0
586996.796518256	3618845.5424364144	1	0
586996.8334140079	3618845.6353805596	1	0
586996.8693293827	3618845.728708082	1	0
586996.9042605655	3618845.8224094445	1	0
586996.9382037418	3618845.9164722497	1	0
586996.9711550968	3618846.0108879143	1	0
586997.0031108158	3618846.1056440407	1	0
586997.0340670841	3618846.200732046	1	0
586997.064020087	3618846.2961404854	1	0
586997.0929679172	3618846.391858869	1	0
586997.12090676	3618846.4878767068	1	0
586997.1478328006	3618846.5841835076	1	0
586997.1737441318	3618846.6807678277	1	0
586997.1986369388	3618846.777621084	1	0
586997.2225093143	3618846.874729925	1	0
586997.2453574436	3618846.97208386	1	0
586997.2671794193	3618847.0696743065	1	0
586997.2879733341	3618847.1674888665	1	0
586997.3077372806	3618847.265516096	1	0
586997.3264674442	3618847.3637464577	1	0
586997.3441638248	3618847.462168508	1	0
586997.3608226078	3618847.560770803	1	0
586997.3764399784	3618847.659542852	1	0
586997.3910197513	3618847.7584751183	1	0
586997.4045562046	3618847.8575542504	1	0
586997.4170493381	3618847.9567707116	1	0
586997.4284972446	3618848.056113058	1	0
586997.4388980167	3618848.1555707986	1	0
586997.4482535617	3618848.25513249	1	0
586997.4565581577	3618848.3547866875	1	0
586997.4638156192	3618848.454523855	1	0
586997.4700202243	3618848.5543306405	1	0
586997.4751757877	3618848.6541975075	1	0
586997.479280402	3618848.7541139657	1	0
586997.4823302524	3618848.8540666634	1	0
586997.4843310611	3618848.9540470177	1	0
